Fecha,Nombre,Edad,Genero,Talla,Seccion,Localizacion,Agregar Producto,Iniciar Pago,Compra Confirmada
2024-03-26 01:45:53.216946340,Paul Johns,32,hombre,,,Japon,False,False,False
2024-03-26 01:55:35.079212183,Alexis Nelson,42,hombre,,,China,False,False,False
2024-03-26 02:09:03.121739344,Denise Jones,38,mujer,,,Japon,False,False,False
2024-03-26 02:09:46.165509034,Michelle Mcmillan,28,mujer,,,Reino Unido,False,False,False
2024-03-26 02:12:09.875439763,Michael Jones,49,mujer,,,China,False,False,False
2024-03-26 02:12:11.217952927,Tommy Hernandez,43,mujer,,,Japon,False,False,False
2024-03-26 02:15:37.644171156,Jeremy Mcgrath,32,mujer,,,Japon,False,False,False
2024-03-26 02:24:02.618569111,Madison Kirk,25,mujer,,,Japon,False,False,False
2024-03-26 02:25:36.924197069,Victoria Brown,27,mujer,,,Japon,False,False,False
2024-03-26 02:31:55.697977759,Luis Martin,39,hombre,,,EEUU,False,False,False
2024-03-26 02:46:30.168398059,Olivia Neal,31,hombre,,,Japon,False,False,False
2024-03-26 02:48:00.160766409,Tom Wilson,39,hombre,,,EEUU,False,False,False
2024-03-26 02:52:15.972837394,Crystal Wells,46,mujer,,,China,False,False,False
2024-03-26 02:58:06.475845924,Jeremiah Kennedy,38,hombre,,,China,False,False,False
2024-03-26 03:05:40.275064749,Russell Torres,31,hombre,,,EEUU,False,False,False
2024-03-26 03:08:17.555435179,Paul Smith,40,hombre,,,EEUU,False,False,False
2024-03-26 03:09:47.547977641,Katrina Garza,49,mujer,,,Japon,False,False,False
2024-03-26 03:14:42.488354870,Gary Willis,30,mujer,,,Japon,False,False,False
2024-03-26 03:14:47.544345874,Amanda Everett,46,hombre,,,EEUU,False,False,False
2024-03-26 03:18:15.212590553,Charles Watson,40,mujer,,,Japon,False,False,False
2024-03-26 03:24:19.834334800,Amy Campos,42,mujer,,,China,False,False,False
2024-03-26 03:29:34.937307987,Dr. Eric Ruiz,43,hombre,,,EEUU,False,False,False
2024-03-26 03:34:58.693587564,Mark Johnson,42,hombre,,,EEUU,False,False,False
2024-03-26 03:35:46.039642402,Heather Anderson,32,mujer,,,Japon,False,False,False
2024-03-26 03:39:47.670780464,James Walters,32,mujer,,,Reino Unido,False,False,False
2024-03-26 03:42:17.960270639,Chad Price,27,mujer,,,Reino Unido,False,False,False
2024-03-26 03:46:12.735707578,Dr. Elizabeth Lynch,39,hombre,,,China,False,False,False
2024-03-26 03:50:30.707173902,John Robinson,27,mujer,,,Japon,False,False,False
2024-03-26 03:51:42.559276371,Matthew Horton,27,hombre,,,China,False,False,False
2024-03-26 03:53:23.421451409,Mr. Brian Davis,33,mujer,,,Japon,False,False,False
2024-03-26 03:54:50.912906449,Robert Turner,37,mujer,,,EEUU,False,False,False
2024-03-26 03:55:05.268956802,Dustin Williams,43,mujer,,,Japon,False,False,False
2024-03-26 03:56:53.287269142,Michael Howard,55,mujer,,,China,False,False,False
2024-03-26 03:57:09.221755187,Lori Archer,39,hombre,,,China,False,False,False
2024-03-26 03:58:17.298497473,Taylor Pitts,37,mujer,,,China,False,False,False
2024-03-26 03:59:27.043250180,Brian West,26,mujer,,,Japon,False,False,False
2024-03-26 04:00:42.146167942,Paul Smith,40,hombre,,,EEUU,False,False,False
2024-03-26 04:01:13.614315721,Cody Williams,39,mujer,,,Japon,False,False,False
2024-03-26 04:02:26.667914047,Toni Gonzalez,29,mujer,,,Japon,False,False,False
2024-03-26 04:06:44.263465084,Brittany Watson,39,mujer,,,Japon,False,False,False
2024-03-26 04:06:55.039997082,Sherry Henry,28,hombre,38,hombre,China,True,False,False
2024-03-26 04:09:06.869332334,Margaret Miller,41,mujer,,,China,False,False,False
2024-03-26 04:14:54.802865037,Patricia Frazier,45,hombre,,,China,False,False,False
2024-03-26 04:16:02.066103397,Joshua Jackson,43,mujer,,,EEUU,False,False,False
2024-03-26 04:24:17.761494333,Steven Clark,37,mujer,,,China,False,False,False
2024-03-26 04:28:25.524558105,Erika Bender,35,mujer,,,Japon,False,False,False
2024-03-26 04:31:09.685226659,Lauren Davenport,40,mujer,,,Japon,False,False,False
2024-03-26 04:32:56.354845818,James Martin,42,mujer,,,China,False,False,False
2024-03-26 04:33:31.928551011,Luke Scott,38,hombre,,,Japon,False,False,False
2024-03-26 04:34:57.322815098,Raven Richards,40,hombre,,,EEUU,False,False,False
2024-03-26 04:35:48.671299351,Brandon Rivera,43,mujer,,,Japon,False,False,False
2024-03-26 04:36:19.408776485,Jessica Mcdonald,42,mujer,,,Japon,False,False,False
2024-03-26 04:37:24.862107156,Christopher Briggs,36,hombre,,,China,False,False,False
2024-03-26 04:40:15.367772943,Jeremy Gonzales,37,mujer,,,Japon,False,False,False
2024-03-26 04:41:20.977718605,Lindsay Phillips,47,mujer,45,hombre,China,True,False,False
2024-03-26 04:42:09.153303297,Stacy Tucker,36,hombre,,,EEUU,False,False,False
2024-03-26 04:43:56.345333216,Kyle Smith,22,mujer,24,ninos,China,True,False,False
2024-03-26 04:44:42.177930093,Angelica Chandler,39,mujer,,,China,False,False,False
2024-03-26 04:46:45.861562902,Taylor Prince,27,mujer,,,Japon,False,False,False
2024-03-26 04:48:33.292186224,Katie Clarke,26,mujer,,,China,False,False,False
2024-03-26 04:52:30.705594080,Amanda Medina,45,mujer,,,China,False,False,False
2024-03-26 04:53:13.843183818,Richard Johnson,43,mujer,,,Japon,False,False,False
2024-03-26 05:02:39.046077890,Dr. Joseph Watts Jr.,59,mujer,,,Japon,False,False,False
2024-03-26 05:05:16.433418074,Andrea Warren,28,mujer,,,Japon,False,False,False
2024-03-26 05:06:39.364637696,George Mccormick,33,hombre,,,EEUU,False,False,False
2024-03-26 05:12:22.462580165,Jennifer Roy,41,mujer,,,Reino Unido,False,False,False
2024-03-26 05:12:31.194347261,Erica Jimenez,36,hombre,,,Japon,False,False,False
2024-03-26 05:13:49.500259497,Gerald Johnson,20,mujer,,,China,False,False,False
2024-03-26 05:14:17.556099986,Brandon Moore,17,mujer,,,Japon,False,False,False
2024-03-26 05:16:27.240310935,Paige Cooper,34,mujer,,,Japon,False,False,False
2024-03-26 05:16:53.608989638,Jeffrey Hancock,33,mujer,,,Japon,False,False,False
2024-03-26 05:18:00.430272601,Joseph Webster,39,mujer,,,China,False,False,False
2024-03-26 05:18:02.038280688,Angela Mckee,28,mujer,,,EEUU,False,False,False
2024-03-26 05:20:23.864365484,Melissa Bautista,39,mujer,,,China,False,False,False
2024-03-26 05:22:39.902960552,Luis Barber,49,hombre,,,Reino Unido,False,False,False
2024-03-26 05:22:47.342925485,Barbara Levy,59,mujer,,,Japon,False,False,False
2024-03-26 05:27:02.086398104,Leah Gonzalez,27,hombre,,,Reino Unido,False,False,False
2024-03-26 05:32:55.014009327,Olivia Gilbert,55,mujer,,,China,False,False,False
2024-03-26 05:34:35.612198599,Benjamin Andrade,40,hombre,45,hombre,China,True,False,False
2024-03-26 05:38:45.331775465,Andres Dawson,25,mujer,,,Japon,False,False,False
2024-03-26 05:44:18.199302933,Teresa Neal,42,mujer,,,Reino Unido,False,False,False
2024-03-26 05:46:39.926074204,Krista Maldonado,23,mujer,,,Japon,False,False,False
2024-03-26 05:49:41.522268912,Lance Morgan,34,hombre,,,China,False,False,False
2024-03-26 05:51:07.118737863,Mr. Brandon Butler,54,mujer,,,China,False,False,False
2024-03-26 05:51:58.879176640,Raymond Hayden,47,mujer,,,Japon,False,False,False
2024-03-26 05:55:47.472044478,Taylor White,40,mujer,,,Japon,False,False,False
2024-03-26 05:59:29.349762629,Zachary Tyler,32,hombre,,,EEUU,False,False,False
2024-03-26 06:01:32.943567428,Daniel Logan,36,mujer,,,EEUU,False,False,False
2024-03-26 06:03:38.382254334,Matthew Reed,35,mujer,,,Japon,False,False,False
2024-03-26 06:05:12.896039074,Jeffrey Smith,36,mujer,,,China,False,False,False
2024-03-26 06:07:17.283380444,Elizabeth Norman,58,mujer,,,Japon,False,False,False
2024-03-26 06:07:48.646348440,Tara Dixon,40,hombre,,,China,False,False,False
2024-03-26 06:13:06.255614313,Judy Ortega,51,mujer,,,China,False,False,False
2024-03-26 06:16:08.057470711,Susan Zamora,29,mujer,,,China,False,False,False
2024-03-26 06:18:47.078978765,Jamie Bauer,35,mujer,,,Japon,False,False,False
2024-03-26 06:20:11.522264753,Robert Schmidt,35,mujer,,,China,False,False,False
2024-03-26 06:24:51.316390368,Nicole Lee,26,mujer,,,Japon,False,False,False
2024-03-26 06:27:16.309533749,Michael Perez,40,mujer,,,Reino Unido,False,False,False
2024-03-26 06:29:07.373959078,Aimee Ortiz,34,mujer,,,Reino Unido,False,False,False
2024-03-26 06:30:06.408845587,Lisa King,55,hombre,42,hombre,Japon,True,False,False
2024-03-26 06:34:15.146713919,Sarah Carlson,38,mujer,,,China,False,False,False
2024-03-26 06:34:37.638150781,Cynthia Davis,57,mujer,,,Japon,False,False,False
2024-03-26 06:37:13.273342259,Ashley Esparza,36,mujer,46,hombre,Japon,True,False,False
2024-03-26 06:40:49.868238944,Christine Mills,43,mujer,,,Japon,False,False,False
2024-03-26 06:43:53.639218506,Mary Roberts,37,hombre,,,Japon,False,False,False
2024-03-26 06:44:52.804882629,Rodney Martin,46,hombre,,,Japon,False,False,False
2024-03-26 06:45:48.618070426,Michele Ramos,18,mujer,,,Reino Unido,False,False,False
2024-03-26 06:49:55.798936016,Mrs. Melissa Wilson,42,mujer,43,hombre,Reino Unido,True,False,False
2024-03-26 06:51:27.734725745,Lori Mccormick,22,mujer,,,Japon,False,False,False
2024-03-26 06:58:33.219405726,Samantha Shaw,42,mujer,,,Japon,False,False,False
2024-03-26 06:58:50.789601748,Logan Montes,27,mujer,,,China,False,False,False
2024-03-26 07:01:49.651097561,Jonathan Rodgers,46,mujer,,,Japon,False,False,False
2024-03-26 07:01:57.373291759,Autumn Kidd,56,mujer,,,China,False,False,False
2024-03-26 07:01:58.234556604,Dawn Harper,35,mujer,,,China,False,False,False
2024-03-26 07:02:40.745921748,Michael Howard,55,mujer,,,China,False,False,False
2024-03-26 07:03:10.143347279,Paul Scott,47,mujer,,,EEUU,False,False,False
2024-03-26 07:03:46.549723090,Ronald Schmitt,37,mujer,,,Reino Unido,False,False,False
2024-03-26 07:03:46.819963821,Jacob Snyder,45,hombre,,,Reino Unido,False,False,False
2024-03-26 07:08:21.560087074,Brandon West,48,mujer,,,Japon,False,False,False
2024-03-26 07:10:30.897479425,Jared Holden,41,mujer,,,China,False,False,False
2024-03-26 07:15:11.311769828,Rebecca Burns,48,mujer,,,EEUU,False,False,False
2024-03-26 07:15:15.934448203,Kimberly Andrews,32,mujer,,,China,False,False,False
2024-03-26 07:24:58.572816400,Zachary Beasley,47,mujer,46,hombre,Japon,True,False,False
2024-03-26 07:25:13.532844540,Timothy Taylor DDS,38,mujer,,,Japon,False,False,False
2024-03-26 07:36:57.972027816,Erin Phillips,43,mujer,,,China,False,False,False
2024-03-26 07:37:31.469772754,Miss Kristi Reynolds,42,mujer,,,Japon,False,False,False
2024-03-26 07:42:05.845747121,Krista Weaver,34,hombre,,,China,False,False,False
2024-03-26 07:44:23.101587935,Michael David,35,hombre,,,Japon,False,False,False
2024-03-26 07:47:47.438492733,David Castaneda,30,mujer,,,Reino Unido,False,False,False
2024-03-26 07:52:15.791954758,Norman Ross,35,mujer,,,China,False,False,False
2024-03-26 07:55:31.551068269,Brian Williams,39,mujer,,,China,False,False,False
2024-03-26 07:55:32.480650742,Marilyn Austin,34,mujer,39,hombre,China,True,False,False
2024-03-26 07:56:10.930230744,Christine Hernandez,40,mujer,45,hombre,Japon,True,False,False
2024-03-26 07:56:20.671285923,Jessica Williams,34,hombre,,,China,False,False,False
2024-03-26 07:58:08.780616234,Bryan Martinez,35,mujer,,,China,False,False,False
2024-03-26 08:01:22.916916574,Amy Johnson,55,mujer,,,EEUU,False,False,False
2024-03-26 08:02:59.815559305,Jeffrey Hancock,33,mujer,,,Japon,False,False,False
2024-03-26 08:05:29.972830614,Dawn Mcclain,45,mujer,,,Japon,False,False,False
2024-03-26 08:11:23.009734653,Stephanie Hardy,46,mujer,,,Japon,False,False,False
2024-03-26 08:13:31.250969392,Tyler Wright,32,mujer,,,China,False,False,False
2024-03-26 08:16:24.831779340,Mary Herrera,49,mujer,,,China,False,False,False
2024-03-26 08:19:50.721943025,Richard Hanson,35,mujer,44,hombre,EEUU,True,False,False
2024-03-26 08:21:11.922997148,Robert Young,33,hombre,,,China,False,False,False
2024-03-26 08:21:46.881476123,Sheryl Combs,30,hombre,,,Reino Unido,False,False,False
2024-03-26 08:24:34.156151757,Ashley Miller,57,mujer,,,China,False,False,False
2024-03-26 08:29:41.066144951,Claudia Martinez,27,hombre,,,Japon,False,False,False
2024-03-26 08:32:44.375403514,Angela Calhoun,24,hombre,,,Japon,False,False,False
2024-03-26 08:32:54.629975352,Jacob Whitehead,22,mujer,,,China,False,False,False
2024-03-26 08:35:43.674297162,Mrs. Victoria Boyd,48,hombre,,,China,False,False,False
2024-03-26 08:42:51.286181707,Carly Jimenez,31,hombre,,,Reino Unido,False,False,False
2024-03-26 08:43:04.263067293,Ernest Cook,24,mujer,,,China,False,False,False
2024-03-26 09:02:52.940417322,Mitchell Jones,42,mujer,,,Japon,False,False,False
2024-03-26 09:03:05.500603294,Laurie Mathews,20,mujer,,,Reino Unido,False,False,False
2024-03-26 09:05:57.801883785,Patricia Garcia MD,29,mujer,,,China,False,False,False
2024-03-26 09:11:14.604800112,Larry Lutz,53,mujer,44,hombre,EEUU,True,False,False
2024-03-26 09:12:33.789962483,Albert Evans,33,mujer,,,Japon,False,False,False
2024-03-26 09:13:46.630842205,Jennifer Black,38,mujer,,,China,False,False,False
2024-03-26 09:18:13.640047375,Sarah Cochran,25,mujer,,,China,False,False,False
2024-03-26 09:20:06.259627445,Vanessa King,43,mujer,,,Japon,False,False,False
2024-03-26 09:21:44.727353096,Terri Miller,27,mujer,,,China,False,False,False
2024-03-26 09:26:39.557848320,Richard Diaz,31,hombre,,,Japon,False,False,False
2024-03-26 09:31:59.595664431,Willie Moore,29,mujer,,,Reino Unido,False,False,False
2024-03-26 09:38:30.576806973,Penny Stuart,28,hombre,,,Reino Unido,False,False,False
2024-03-26 09:44:33.905855199,Paula Larson,30,mujer,,,China,False,False,False
2024-03-26 09:44:52.803703742,Shannon George,44,mujer,,,Japon,False,False,False
2024-03-26 09:49:06.403962110,Craig Franco,44,mujer,,,China,False,False,False
2024-03-26 09:54:03.980052557,Franklin Stewart,33,mujer,,,China,False,False,False
2024-03-26 09:57:04.562391182,Karen Ford,28,mujer,,,China,False,False,False
2024-03-26 09:57:10.335694600,Bradley Garcia,39,mujer,,,Japon,False,False,False
2024-03-26 09:57:17.062211877,Janice Miranda,47,mujer,,,Japon,False,False,False
2024-03-26 10:00:19.536947765,Rose Austin,30,mujer,,,Japon,False,False,False
2024-03-26 10:06:59.968647701,Emily Alvarado,34,mujer,,,Japon,False,False,False
2024-03-26 10:09:20.886166623,Wayne Fritz,36,mujer,,,Reino Unido,False,False,False
2024-03-26 10:14:31.997929217,Ariel Clark,33,mujer,,,China,False,False,False
2024-03-26 10:16:19.051924883,Makayla Jensen,55,mujer,,,Japon,False,False,False
2024-03-26 10:22:17.566715375,Joyce Turner,29,hombre,,,Japon,False,False,False
2024-03-26 10:28:40.276223691,Sarah Brennan,37,mujer,,,China,False,False,False
2024-03-26 10:30:36.798151116,Jennifer Turner,38,mujer,,,China,False,False,False
2024-03-26 10:32:42.513268335,Anne Horn,44,mujer,,,Reino Unido,False,False,False
2024-03-26 10:36:34.009882570,Robert Valdez,28,hombre,,,China,False,False,False
2024-03-26 10:42:17.585699572,Brian Rangel,35,hombre,,,EEUU,False,False,False
2024-03-26 10:52:56.070507939,Jennifer Lewis,37,mujer,,,Japon,False,False,False
2024-03-26 10:53:18.326919465,Amy Wright,53,mujer,,,EEUU,False,False,False
2024-03-26 10:53:38.282230482,Mark Lin,39,mujer,,,EEUU,False,False,False
2024-03-26 10:56:33.220239739,Timothy Webster,37,mujer,,,Japon,False,False,False
2024-03-26 11:01:50.446702206,Patrick Compton,38,mujer,,,Reino Unido,False,False,False
2024-03-26 11:06:44.223864823,Megan Castro,28,mujer,,,China,False,False,False
2024-03-26 11:08:10.213585353,Jordan Williams,32,hombre,,,EEUU,False,False,False
2024-03-26 11:17:26.015533119,Steven Clark,37,mujer,,,China,False,False,False
2024-03-26 11:24:12.356783489,Timothy Rivera,35,mujer,,,Japon,False,False,False
2024-03-26 11:25:43.768808268,Erika Williams,23,mujer,,,China,False,False,False
2024-03-26 11:29:51.057814248,Nathaniel Berry,33,mujer,43,hombre,China,True,False,False
2024-03-26 11:31:01.094615238,Alan Lewis,43,mujer,,,Reino Unido,False,False,False
2024-03-26 11:36:53.861960064,Jasmine Martin,40,mujer,,,China,False,False,False
2024-03-26 11:39:41.530720301,George Holt,37,mujer,,,China,False,False,False
2024-03-26 11:45:40.491016364,Andre Simpson,37,mujer,,,China,False,False,False
2024-03-26 11:45:57.822603439,Carrie Scott,45,mujer,,,China,False,False,False
2024-03-26 11:46:29.665943128,Jessica Powell,27,mujer,,,China,False,False,False
2024-03-26 11:47:06.138373931,Chase Anderson,28,mujer,,,China,False,False,False
2024-03-26 11:47:09.773293530,Julie Holt,25,mujer,,,China,False,False,False
2024-03-26 11:50:40.233051833,Margaret Webb DDS,59,mujer,,,Japon,False,False,False
2024-03-26 11:53:19.875268014,Robert Turner,37,mujer,,,EEUU,False,False,False
2024-03-26 12:04:57.179572694,Mason Garza,24,mujer,,,Reino Unido,False,False,False
2024-03-26 12:06:00.226888661,Raymond Ruiz MD,32,mujer,,,China,False,False,False
2024-03-26 12:17:28.030441073,Shane Adams,34,mujer,,,EEUU,False,False,False
2024-03-26 12:17:40.018694467,Johnny Stein,33,mujer,,,Japon,False,False,False
2024-03-26 12:18:39.035742337,Kevin Smith,37,mujer,,,Japon,False,False,False
2024-03-26 12:22:58.530602815,Kelly Hammond,36,mujer,,,China,False,False,False
2024-03-26 12:23:00.139004926,Ashley Fox,27,mujer,,,Japon,False,False,False
2024-03-26 12:23:59.714622601,Gregory Gonzalez,46,mujer,,,China,False,False,False
2024-03-26 12:24:12.719454210,Debbie Smith,30,hombre,,,China,False,False,False
2024-03-26 12:30:08.335835966,Casey Mayo,21,mujer,,,China,False,False,False
2024-03-26 12:33:14.877020594,Elizabeth Snyder,29,mujer,,,China,False,False,False
2024-03-26 12:34:24.243877337,Erica Thompson,32,mujer,,,China,False,False,False
2024-03-26 12:35:42.190180660,Andrew Glass,38,mujer,,,Japon,False,False,False
2024-03-26 12:44:15.955189243,Paul Mcconnell,40,mujer,,,China,False,False,False
2024-03-26 12:45:58.195532862,Mrs. Andrea Miller,37,mujer,,,China,False,False,False
2024-03-26 12:50:30.128174330,Patricia Cabrera,27,mujer,,,Japon,False,False,False
2024-03-26 12:52:36.174849131,Katherine Webb,34,mujer,,,Japon,False,False,False
2024-03-26 12:53:07.413862927,Jacob Chen,30,mujer,,,China,False,False,False
2024-03-26 12:55:15.381258755,Jill Lewis,36,mujer,,,China,False,False,False
2024-03-26 12:55:23.429881027,Nicholas Santana,36,mujer,,,China,False,False,False
2024-03-26 12:56:22.477283341,Jacqueline Padilla,41,mujer,,,China,False,False,False
2024-03-26 12:58:59.982499574,Benjamin Ramirez,27,mujer,,,Japon,False,False,False
2024-03-26 13:05:38.707752637,Denise Bennett,34,mujer,,,China,False,False,False
2024-03-26 13:18:36.951737003,Brenda Perez,31,mujer,42,hombre,Japon,True,False,False
2024-03-26 13:20:09.784660163,David Ford,39,mujer,,,China,False,False,False
2024-03-26 13:24:35.679982811,Daniel Miller,48,mujer,,,China,False,False,False
2024-03-26 13:24:59.337597084,Katelyn Mendoza,45,mujer,,,China,False,False,False
2024-03-26 13:24:59.836117039,Gloria White,35,mujer,,,Japon,False,False,False
2024-03-26 13:25:10.943878414,Teresa Neal,42,mujer,,,Reino Unido,False,False,False
2024-03-26 13:27:49.900542140,Stephanie Anderson,46,mujer,,,China,False,False,False
2024-03-26 13:35:40.088824535,Raymond Ayers,32,hombre,,,Reino Unido,False,False,False
2024-03-26 13:36:07.317497649,Justin Winters,20,mujer,,,Japon,False,False,False
2024-03-26 13:43:22.239218761,Rachel Perez,35,mujer,,,Japon,False,False,False
2024-03-26 13:47:00.933417057,Steven Johnson,40,mujer,,,Japon,False,False,False
2024-03-26 13:47:55.673681328,Victor Barnes,32,mujer,,,Japon,False,False,False
2024-03-26 13:49:46.643165062,Thomas Rice,31,mujer,,,Japon,False,False,False
2024-03-26 13:55:22.695029063,James Johnson,35,mujer,,,Japon,False,False,False
2024-03-26 13:57:25.719928266,Brian Tran,31,mujer,,,Japon,False,False,False
2024-03-26 13:58:09.182517498,David Castaneda,30,mujer,,,Reino Unido,False,False,False
2024-03-26 14:13:06.445029515,Shane Lewis,48,mujer,,,Japon,False,False,False
2024-03-26 14:15:08.145816225,Bradley Brown,32,mujer,,,Japon,False,False,False
2024-03-26 14:17:17.099834939,Kelly Davis,34,mujer,,,Reino Unido,False,False,False
2024-03-26 14:17:23.401222098,John Odonnell,36,hombre,,,China,False,False,False
2024-03-26 14:20:28.076964039,Mr. Ricardo Bowman,47,mujer,,,Japon,False,False,False
2024-03-26 14:21:58.855493293,Sarah Brown,32,mujer,,,Reino Unido,False,False,False
2024-03-26 14:27:13.377410069,Jonathan Carter,22,mujer,,,Japon,False,False,False
2024-03-26 14:30:46.290806052,Danielle Sanders,23,mujer,,,Reino Unido,False,False,False
2024-03-26 14:37:47.081873878,Jessica Zimmerman,26,mujer,,,Japon,False,False,False
2024-03-26 14:37:50.641916642,John White,33,mujer,,,Japon,False,False,False
2024-03-26 14:43:52.458208972,James Fry,28,mujer,,,Japon,False,False,False
2024-03-26 14:45:53.493918099,Paul Stanley,38,hombre,,,Japon,False,False,False
2024-03-26 14:46:06.237469236,Robert Barron,35,mujer,,,China,False,False,False
2024-03-26 14:51:09.005512504,Jeffrey Thomas,39,hombre,,,Japon,False,False,False
2024-03-26 14:54:06.080970080,Sarah Jackson,26,mujer,,,Japon,False,False,False
2024-03-26 14:56:05.586233714,David Dunn,28,mujer,,,Japon,False,False,False
2024-03-26 14:58:58.890034486,Jeremy Davis,39,mujer,,,China,False,False,False
2024-03-26 15:00:40.494238705,Laura Hurley,18,mujer,,,Reino Unido,False,False,False
2024-03-26 15:02:35.409201903,Shelly Lewis,17,mujer,,,China,False,False,False
2024-03-26 15:02:57.986562123,Carrie Jones,47,hombre,,,Japon,False,False,False
2024-03-26 15:05:32.731418182,Lisa Alexander,30,hombre,,,China,False,False,False
2024-03-26 15:10:03.605781126,Levi Zhang,55,mujer,,,China,False,False,False
2024-03-26 15:11:13.979799728,David Henson,48,mujer,,,EEUU,False,False,False
2024-03-26 15:13:25.239024394,Michelle Benjamin,43,mujer,,,Japon,False,False,False
2024-03-26 15:20:24.167177733,Omar Roberts,52,mujer,,,EEUU,False,False,False
2024-03-26 15:23:39.080808587,Lauren Mckee,28,mujer,,,Japon,False,False,False
2024-03-26 15:26:07.974095871,Robert King,42,mujer,,,Japon,False,False,False
2024-03-26 15:30:01.044813489,Elizabeth Freeman,20,mujer,,,China,False,False,False
2024-03-26 15:31:05.071457997,Maria Humphrey,28,mujer,,,China,False,False,False
2024-03-26 15:32:54.961579943,Calvin Howard,30,hombre,,,Japon,False,False,False
2024-03-26 15:43:13.396391080,Kendra Collins,40,hombre,,,China,False,False,False
2024-03-26 15:44:46.752703055,Joseph Parker,28,hombre,,,Japon,False,False,False
2024-03-26 15:45:46.994599699,Miguel Vega,22,hombre,,,Japon,False,False,False
2024-03-26 15:48:41.813871470,Renee Garrett,30,mujer,,,Reino Unido,False,False,False
2024-03-26 15:55:59.245475860,Stacy Jackson,35,mujer,,,China,False,False,False
2024-03-26 15:58:03.992301550,Manuel Wells,39,hombre,,,Reino Unido,False,False,False
2024-03-26 15:58:24.205166031,Ashley Mccarty,45,mujer,,,China,False,False,False
2024-03-26 15:58:50.153528290,Dennis Sullivan,35,mujer,,,China,False,False,False
2024-03-26 16:00:03.630667921,Kevin Winters,33,mujer,,,EEUU,False,False,False
2024-03-26 16:01:47.717556052,Alan Roberts,24,mujer,,,Japon,False,False,False
2024-03-26 16:02:01.443066103,Taylor Mullen,26,mujer,,,China,False,False,False
2024-03-26 16:08:58.382012039,Casey Robinson,43,mujer,,,China,False,False,False
2024-03-26 16:09:51.322692552,David Parker,31,hombre,,,EEUU,False,False,False
2024-03-26 16:11:26.598122577,Christopher Ball,35,mujer,,,Japon,False,False,False
2024-03-26 16:13:14.104594012,Erika Williams,23,mujer,,,China,False,False,False
2024-03-26 16:13:55.033881862,Lisa White,46,mujer,,,China,False,False,False
2024-03-26 16:21:14.213454618,Craig Cordova,38,hombre,,,Japon,False,False,False
2024-03-26 16:21:24.350960070,Nancy Gibson,46,mujer,,,Japon,False,False,False
2024-03-26 16:23:09.633990225,Robin Davis,44,mujer,,,China,False,False,False
2024-03-26 16:25:33.649575625,Gina Singh,39,mujer,,,China,False,False,False
2024-03-26 16:25:35.613594326,Jacob Lee,39,hombre,,,Reino Unido,False,False,False
2024-03-26 16:29:52.318672080,Michael Wong,35,mujer,,,EEUU,False,False,False
2024-03-26 16:30:20.258856352,James Fritz,46,mujer,,,Japon,False,False,False
2024-03-26 16:30:37.642072444,Kevin Jones,35,mujer,,,Japon,False,False,False
2024-03-26 16:33:32.743306948,Jacob Williams,33,mujer,,,Reino Unido,False,False,False
2024-03-26 16:34:11.757991222,Rodney Martin,46,hombre,,,Japon,False,False,False
2024-03-26 16:35:01.597080296,Jeremy Norton,39,mujer,,,Japon,False,False,False
2024-03-26 16:36:16.120812437,Angela Mccullough,40,mujer,,,EEUU,False,False,False
2024-03-26 16:37:02.599991845,Mary Hawkins,46,mujer,,,Japon,False,False,False
2024-03-26 16:38:50.462080900,William Patel,40,hombre,39,mujer,China,True,False,False
2024-03-26 16:39:33.596675014,Kayla Dennis,24,hombre,41,hombre,Japon,True,False,False
2024-03-26 16:43:13.183927050,Susan Archer,55,mujer,,,EEUU,False,False,False
2024-03-26 16:45:12.238429985,Scott Morrow,31,mujer,,,China,False,False,False
2024-03-26 16:45:17.763341502,Steven Harris,29,hombre,,,Japon,False,False,False
2024-03-26 16:47:13.202249074,Joseph Cabrera MD,35,mujer,,,Japon,False,False,False
2024-03-26 16:48:30.304523085,William Rodriguez,46,mujer,,,China,False,False,False
2024-03-26 16:52:24.663934162,Alejandra Brooks,40,mujer,41,hombre,Japon,True,False,False
2024-03-26 16:57:20.398436022,Shawn Benton,46,mujer,,,China,False,False,False
2024-03-26 16:57:37.895466184,Michael Bishop,38,hombre,,,China,False,False,False
2024-03-26 17:00:10.707035305,Elizabeth Stewart,30,mujer,,,China,False,False,False
2024-03-26 17:01:36.321040290,Heather Davenport,37,mujer,,,China,False,False,False
2024-03-26 17:04:59.046693067,Kyle Smith,22,mujer,,,China,False,False,False
2024-03-26 17:05:13.644729353,David Smith,45,hombre,,,Japon,False,False,False
2024-03-26 17:18:41.823117458,Laura Obrien,28,hombre,,,China,False,False,False
2024-03-26 17:22:43.909233585,William Williams,43,hombre,,,Reino Unido,False,False,False
2024-03-26 17:24:33.822225050,Jeffrey Cooper,44,mujer,,,EEUU,False,False,False
2024-03-26 17:33:00.112644456,Tricia Vazquez,29,hombre,,,Japon,False,False,False
2024-03-26 17:35:03.444010710,Ashley Melton,55,mujer,,,EEUU,False,False,False
2024-03-26 17:39:55.123431858,Kayla Martinez,44,mujer,,,Japon,False,False,False
2024-03-26 17:40:13.598670074,Kristine Nguyen,28,mujer,45,hombre,China,True,False,False
2024-03-26 17:43:53.521156621,Aaron Hernandez,29,mujer,,,Japon,False,False,False
